leaid,student_total,grad_rate_midpt
1740290,977,90.88229273285569
1740320,568,87.79577464788733
1740410,256,83.15624999999999
1740440,5508,95.41466957153231
1740470,1460,76.54794520547946
1740650,243,85.18518518518519
1740740,345,84.47826086956522
1740800,10992,93.04421397379913
1740830,866,92.14434180138568
1740890,627,53.30462519936204
1740920,308,80.83441558441558
1740980,3126,88.31797824696098
1741070,2167,91.36871250576834
1741190,3666,87.47517730496455
1741250,13019,71.94231507796297
1741280,259,88.66795366795367
1741360,392,56.510204081632644
1741370,84,82.07142857142857
1741580,1580,73.66075949367088
1741690,23141,94.90869020353485
1741750,447,87.337807606264
1741980,1081,92.25439407955596
1742060,538,87.09293680297398
1742180,11142,91.66630766469216
1742240,753,86.19920318725099
1742310,2991,83.92711467736544
1742450,234,83.74358974358975
1742480,1250,95.808
1742630,1369,92.41197954711468
1742660,527,91.2314990512334
1742690,263,88.17490494296578
1742790,1230,91.68861788617886
1742990,394,84.54314720812182
1743200,92,74.17391304347827
1743330,5081,93.67152135406417
1743800,595,74
1743890,7898,81.26259812610789
1743960,4012,88.5500997008973
1743962,774,82.00904392764858
1800008,776,91.02190721649485
1800011,434,90.06912442396313
1800014,1104,74.3840579710145
1800016,608,44.54276315789473
1800017,57,83.73684210526315
1800018,420,78.93571428571428
1800021,743,93.39569313593539
1800025,1409,89.83818310858766
1800030,6178,93.99125930721917
1800031,72,48.58333333333333
1800038,464,92.06896551724137
1800041,1588,94.98110831234257
1800045,570,86.26666666666667
1800046,696,92.8735632183908
1800051,842,92.3206650831354
1800052,1846,94.10834236186349
1800056,803,31.755915317559154
1800058,2224,95.49730215827338
1800059,164,64.0609756097561
1800060,1032,94.88662790697674
1800064,1038,52.97302504816956
1800072,229,60.94323144104804
1800075,24,24
1800077,686,88.53206997084548
1800081,4384,24.704379562043794
1800082,773,92.79689521345408
1800093,8247,14.851703649812054
1800094,323,82.43034055727554
1800098,10633,48.22354932756513
1800099,354,87.42937853107344
1800101,569,75.58523725834797
1800102,1241,26.76470588235294
1800106,5242,12.558946966806563
1800107,292,87.58561643835617
1800108,380,15.83157894736842
1800112,1739,68.77228292121909
1800113,1130,28.9
1800114,128,39.3125
1800115,284,4.514084507042254
1800116,2115,17.140898345153666
1800118,1220,87.74672131147541
1800119,1510,50.1748344370861
1800120,1400,92.51357142857142
1800122,1294,16.823802163833076
1800125,89,35.79775280898876
1800126,1094,62.1654478976234
1800131,14,75
1800134,2094,22.675740210124168
1800135,2457,21.14814814814815
1800136,302,71.40397350993378
1800138,2325,14.735913978494624
1800142,2623,24.663362561951963
1800150,5664,90.78389830508475
1800159,1433,13.563852058618284
1800160,492,9.792682926829269
1800163,978,24.51840490797546
1800165,368,75.08152173913044
1800166,598,14.834448160535118
1800167,88,55.94318181818181
1800169,868,7.688940092165899
1800173,102,87.45098039215686
1800175,273,23.611721611721613
1800179,1328,30.656626506024097
1800180,542,82.4649446494465
1800182,389,19.61439588688946
1800185,259,9.83011583011583
1800186,6251,3.979043353063509
1800191,211,61.85781990521327
1800195,101,14.297029702970296
1800197,149,15.906040268456376
1800198,14,75
1800200,28,24
1800210,684,93.14035087719299
1800240,2552,89.5685736677116
1800270,8490,96.37314487632509
1800330,544,92.37867647058823
1800360,10400,87.38298076923077
1800390,2061,92.91654536632703
1800420,1628,91.25921375921376
1800450,2616,87.59785932721712
1800480,1650,92.19515151515152
1800570,1593,91.82548650345261
1800600,637,93.30926216640503
1800630,9610,91.71831425598334
1800660,524,89.77671755725191
1800690,2008,94.18326693227091
1800720,1314,95.30745814307457
1800750,1026,93.8849902534113
1800840,3397,89.87959964674712
1800900,1394,90.17647058823529
1800960,1904,94.78361344537815
1801020,6921,96.7689640225401
1801050,1582,94.67256637168143
1801060,1093,92.62488563586459
1801170,310,61.97741935483871
1801200,13105,96.02808088515835
1801230,263,86.69201520912547
1801290,980,93.31224489795919
1801410,773,88.55756791720569
1801440,6736,92.88791567695962
1801560,1243,93.00563153660498
1801590,3534,86.5919637804188
1801710,1229,91.23433685923514
1801740,1114,95.0834829443447
1801770,1239,90.04196933010492
1801890,5414,88.89379386775029
1801920,1216,94.00657894736842
1802040,1371,95.28081692195478
1802130,869,92.77560414269276
1802160,857,90.1855309218203
1802190,913,93.07667031763417
1802220,1077,93.52553389043639
1802280,2779,91.00323857502698
1802400,5016,87.61443381180223
1802430,831,92.8965102286402
1802440,1372,87.27113702623907
1802460,2077,94.15069812229177
1802490,7805,95.64843049327355
1802520,743,91.24764468371467
1802550,2181,93.3191196698762
1802610,1837,92.7855198693522
1802640,6102,84.83890527695837
1802660,2414,92.73239436619718
1802700,1312,90.82698170731707
1802800,5622,91.59089292066881
1802830,5007,95.55721989215098
1802850,9892,87.77517185604529
1802880,4127,67.79355464017446
1802910,1264,87.37816455696202
1802940,795,84.9559748427673
1802970,3433,89.44916982231284
1803000,1336,89.86377245508982
1803030,1508,94.93037135278514
1803060,1393,90.65685570710696
1803090,1106,89.27124773960217
1803120,1132,93.9487632508834
1803150,1122,93.9126559714795
1803180,806,92.84491315136476
1803210,951,92.87907465825447
1803240,826,92.55084745762711
1803270,11540,84.68518197573657
1803300,1250,89.58319999999999
1803330,355,86.13802816901408
1803450,20758,77.77102803738318
1803480,1582,89.29077117572693
1803510,3118,90.2219371391918
1803570,712,92.78651685393258
1803630,27219,85.61317462066938
1803660,3069,88.4535679374389
1803690,4405,91.96322360953461
1803700,2327,94.0623119896863
1803720,657,92.68797564687975
1803750,7338,95.81452711910603
1803780,957,85.78996865203762
1803810,603,90.00663349917082
1803840,1759,93.64638999431494
1803870,4283,78.7658183516227
1803930,6139,85.28555139273497
1803940,9474,91.5210048553937
1803960,2939,94.81422252466825
1803990,1586,89.63556116015133
1804050,4197,89.00476530855373
1804080,1806,94.28516057585826
1804110,3236,89.30562422744129
1804140,1415,87.8
1804170,2581,91.25881441301821
1804230,350,84.73714285714286
1804260,1897,92.3120716921455
1804320,13369,79.16575660109208
1804350,1854,95.2470334412082
1804470,2218,94.0351668169522
1804500,810,90.06172839506173
1804560,3270,92.20458715596331
1804590,3807,91.69004465458366
1804620,1457,80.92999313658203
1804710,4311,91.24309904894456
1804770,17334,71.8116995500173
1804800,800,87.10375
1804980,3358,90.69326980345444
1805190,3713,90.54187988149744
1805280,3050,91.46819672131147
1805340,1709,90.85839672322996
1805370,5856,83.57103825136612
1805400,6025,83.68979253112033
1805450,8961,92.24896774913515
1805460,2408,92.2047342192691
1805520,1888,85.20815677966101
1805550,2750,87.92436363636364
1805580,5896,86.2550881953867
1805670,15690,90.78132568514977
1805700,1818,91.47414741474147
1805790,2764,90.22720694645442
1805880,1073,95.04380242311277
1805910,978,95.0480572597137
1806030,3589,91.01783226525494
1806060,847,92.63164108618655
1806080,1081,95.24329324699353
1806090,1759,93.33371233655487
1806120,3057,83.83611383709518
1806240,1133,95.43865842894968
1806270,1401,94.9914346895075
1806390,3417,94.08662569505414
1806480,944,91.81885593220339
1806510,4258,89.91240018788164
1806570,4972,86.30108608205954
1806600,3885,89.37065637065638
1806630,1191,92.22334172963896
1806660,1238,95.60258481421648
1806840,4477,91.007371007371
1806870,2377,94.31931005469079
1806900,1499,84.49166110740495
1807020,618,92.41100323624595
1807080,1092,94.73901098901098
1807110,1131,93.20689655172413
1807140,3781,93.84871727056336
1807230,2042,95.25514201762978
1807260,3374,93.23266152934202
1807290,2053,90.5825621042377
1807320,4345,86.16616800920599
1807350,4187,94.42321471220444
1807380,919,94.10119695321
1807410,11004,91.40948745910578
1807440,3094,91.8377504848093
1807470,891,88.3030303030303
1807560,2685,94.0167597765363
1807620,1795,92.16991643454038
1807650,7472,94.4389721627409
1807680,1994,90.6308926780341
1807710,946,89.68287526427062
1807770,1754,88.58209806157355
1807800,1182,89.7419627749577
1807830,1085,95.9152073732719
1807860,4339,83.87024660059922
1807890,868,89.59447004608295
1807900,1719,96.10936591041303
1807920,1359,89.57100809418691
1807950,1383,94.7418655097614
1807980,1350,91.36888888888888
1808010,1624,95.16871921182266
1808040,798,92.17794486215539
1808070,745,89.24295302013424
1808100,1554,95.7084942084942
1808120,815,90.78282208588958
1808130,779,85.31578947368422
1808160,910,84.79450549450549
1808190,1201,94.81765195670275
1808220,2125,93.85317647058824
1808250,5941,95.66251472816025
1808280,1152,90.13541666666667
1808310,1213,94.59521846661171
1808340,1286,91.49611197511663
1808460,580,80.37068965517241
1808490,742,93.78975741239893
1808640,1219,85.77194421657096
1808760,9909,94.3663336360884
1808820,13698,92.9802890932983
1808850,1856,94.70959051724138
1808900,1685,89.40830860534125
1808910,10114,91.7152461933953
1808940,751,89.39946737683088
1808970,4502,92.69724566859173
1809000,2121,95.7100424328147
1809060,3642,88.39236683141132
1809120,1800,91.83388888888888
1809150,7688,89.77003121748179
1809180,1432,94.1445530726257
1809300,1239,92.1049233252623
1809360,806,87.5062034739454
1809370,4182,91.33931133428982
1809420,1497,92.02605210420842
1809480,2276,88.66388400702988
1809510,4072,93.94007858546169
1809600,580,91.81551724137931
1809630,1634,93.1750305997552
1809690,7219,86.92187283557278
1809720,789,92.46894803548795
1809750,2061,94.09995147986415
1809810,1751,89.3849229011993
1809840,715,93.18461538461538
1809990,1383,82.36080983369486
1810020,2347,82.93353216872603
1810080,4102,90.27840078010726
1810110,672,93.42261904761904
1810140,3232,92.58570544554456
1810170,548,81.95985401459853
1810230,1065,90.83380281690141
1810260,1061,89.57210179076343
1810290,17315,78.84395033208202
1810350,1753,92.5128351397604
1810360,2685,91.5512104283054
1810380,785,93.95286624203821
1810410,966,95.26190476190476
1810440,3929,91.38101298040213
1810450,1438,96.00625869262865
1810470,779,84.63029525032093
1810500,1039,93.18479307025987
1810530,1145,91.93449781659389
1810560,1197,89.70258980785296
1810590,1515,91.05940594059406
1810620,1151,89.91485664639444
1810640,1086,94.93738489871087
1810650,16446,95.35114921561474
1810680,1287,93.94560994560995
1810710,3079,93.4433257551153
1810740,461,91.58351409978309
1810770,776,92.8118556701031
1810800,1090,86.19357798165139
1810830,590,92.87118644067797
1810860,1762,92.59023836549376
1810870,1680,86.62559523809524
1810900,1029,83.80077745383868
1810920,1392,93.25718390804599
1810950,2263,89.62085726911181
1810980,767,89.00651890482399
1811100,2453,81.87607011822259
1811190,3436,94.37951105937135
1811220,1305,93.3808429118774
1811250,1147,85.63818657367045
1811260,1161,94.26873385012921
1811340,9665,92.09963786859804
1811370,1930,92.19378238341969
1811400,1501,94.7228514323784
1811430,638,90.54702194357367
1811460,3343,96.643733173796
1811490,877,88.8369441277081
1811580,2202,85.34377838328791
1811610,1376,91.97311046511628
1811700,1584,95.01578282828282
1811730,517,74.02707930367504
1811910,1005,84.06069651741294
1811970,5860,91.66808873720137
1812060,333,87.02702702702702
1812090,12418,85.9866323079401
1812120,2137,95.08797379503977
1812150,1241,90.9951651893634
1812180,2662,80.41322314049587
1812240,2500,89.86280000000001
1812360,12277,85.33591268225136
1812390,9046,87.48949812071635
1812420,6490,91.84838212634823
1812450,2202,94.55676657584014
1812720,11496,85.79653792623522
1812810,18031,77.13981476346292
1812870,1877,94.39797549280767
1812880,2769,93.11087035030697
1812900,2230,86.0847533632287
1812930,784,92.24107142857142
1812990,1540,95.95324675324676
1813050,1059,84.79792256846082
1813080,5482,95.44180955855526
1813110,1163,92.45055889939812
1813200,1333,87.7569392348087
1813230,1555,86.13826366559485
1900006,988,93.28238866396762
1900009,534,90.85205992509363
1900015,678,90.43215339233038
1900021,770,92.2
1900022,1104,94.53804347826087
1900023,584,86.9931506849315
1900024,787,94.29479034307496
1900025,669,93.70553064275038
1900026,548,79.14781021897811
1900027,515,90.94174757281553
1900028,998,95.68537074148297
1900040,757,93.35931307793923
1900060,426,90.20892018779342
1903060,474,92.0675105485232
1903090,109,87.11009174311926
1903150,1356,95.632005899705
1903220,436,91.8119266055046
1903270,972,93.64506172839506
1903300,573,90.4694589877836
1903360,1325,90.47245283018869
1903390,1198,95.13021702838064
1903450,552,92.29166666666667
1903480,555,92.48108108108109
1903540,3649,91.85283639353247
1903570,1186,90.74620573355818
1903630,18,75
1903690,7535,94.06662242866622
1903750,815,93.51411042944785
1903780,146,78.39041095890411
1903850,526,93.20342205323195
1903930,1286,93.41290824261274
1903960,464,92.07974137931035
1904080,695,93.67482014388489
1904200,1446,94.93775933609959
1904320,595,93.5109243697479
1904380,346,90.57803468208093
1904440,594,92.35353535353535
1904560,422,90.58056872037915
1904620,427,84.86651053864169
1904650,598,92.59197324414716
1904680,639,92.60719874804381
1904830,1284,90.94314641744549
1904860,4371,92.10569663692519
1904950,796,87.49748743718594
1905070,1341,92.469052945563
1905130,2271,90.61822985468956
1905190,567,90.7689594356261
1905430,485,88.70927835051546
1905490,528,90.47537878787878
1905750,411,90.16788321167884
1905790,3520,71.36107954545454
1905940,1205,75.63153526970954
1905970,176,78.49431818181819
1906000,495,89.99191919191918
1906060,948,86.87658227848101
1906240,655,92.99083969465649
1906270,1815,93.17465564738292
1906330,1372,94.033527696793
1906510,4295,93.8533178114086
1906540,15576,79.98183102208526
1906660,1086,91.3499079189687
1906750,1197,88.69172932330827
1906780,434,91.70967741935485
1906810,1364,91.17155425219941
1906840,425,89.84705882352941
1906900,692,93.87283236994219
1906930,957,89.81295715778475
1906960,487,93.38809034907597
1907050,1258,94.48092209856915
1907080,1470,91.21224489795918
1907110,155,87.29032258064515
1907170,862,91.56148491879351
1907350,908,93.51982378854625
1907380,896,91.09598214285714
1907410,1165,87.05321888412017
1907440,232,86.96120689655172
1907470,293,87.69624573378839
1907590,1693,84.9515652687537
1907620,1095,92.1269406392694
1907710,3407,84.47285001467567
1907860,4220,90.60568720379146
1907900,406,88.34975369458128
1907920,381,90.70866141732284
1907980,846,81.61111111111111
1908070,362,88.7292817679558
1908130,619,93.5541195476575
1908190,34,75
1908220,8781,85.96446873932354
1908310,1427,92.56902592852137
1908520,2057,95.70345162858531
1908550,552,89.8731884057971
1908580,14852,80.00807971990305
1908610,1097,93.21695533272562
1908730,1536,96.03059895833333
1908910,2987,88.0217609641781
1908940,548,93.68613138686132
1908970,33149,78.79263326193852
1909060,73,75
1909120,714,94.35574229691876
1909480,10077,86.68294135159273
1909540,409,91.13691931540342
1909570,388,87.66494845360825
1909600,586,85.76621160409556
1909990,739,89.80108254397835
1910050,543,93.01104972375691
1910110,490,91.86734693877551
1910130,483,87.824016563147
1910340,330,89.12121212121211
1910350,410,90.04146341463415
1910410,342,89.25438596491227
1910500,499,93.80761523046093
1910690,821,92.88672350791718
1910950,715,87.12587412587412
1910980,435,89.77011494252875
1911040,216,81.94444444444444
1911070,1141,89.83435582822085
1911250,369,90.60975609756098
1911340,1454,84.8878954607978
1911520,107,87.61682242990653
1911790,1141,91.41630148992112
1911820,3547,79.78122356921342
1911850,1903,87.42038885969521
1912120,440,91.0340909090909
1912230,622,93.67524115755627
1912330,1048,95.66698473282443
1912480,417,89.3189448441247
1912510,1087,95.21895124195032
1912660,496,92.70161290322581
1912690,1801,93.50860632981677
1912750,279,88.6021505376344
1912810,269,86.2081784386617
1913110,603,92.56218905472636
1913200,1445,86.1688581314879
1913230,510,93.1078431372549
1913290,543,93.13996316758747
